sentence_id,rater_id,sentence,direction,modifier_category,tone_label,distance_cm,x_m,y_m,amplitude,radius
s0907,rater_3,"okay, shift this handle forward and right somewhat from here thanks.",forward right,moderately,neutral,10.0,0.08017849391611116,0.08815252207487301,8.38640951508691,10.937957985777524
s0908,rater_1,"hey, I want you to push the grip over right, by a fair amount gently please.",right,moderately,gentle,10.0,0.09876526851846057,-0.006512690119698999,7.265365797494507,14.004651995131521
s0908,rater_2,"hey, I want you to push the grip over right, by a fair amount gently please.",right,moderately,gentle,10.0,0.09141368021309068,0.007322962139437584,11.590624546226211,10.542790471916579
s0908,rater_3,"hey, I want you to push the grip over right, by a fair amount gently please.",right,moderately,gentle,10.0,0.09679024372888391,0.0049595453605226865,7.707595013938566,11.020371689712809
s0909,rater_1,"so, can you bring the handle toward the right from the current spot as soon as possible for me.",right,no_modifier,neutral,15.0,0.14838739181327326,0.0018142126099026162,8.057295257698758,12.423530241659607
s0909,rater_2,"so, can you bring the handle toward the right from the current spot as soon as possible for me.",right,no_modifier,neutral,15.0,0.13714003096740213,0.0009382148322964301,12.516018006606169,8.839279312971037
s0909,rater_3,"so, can you bring the handle toward the right from the current spot as soon as possible for me.",right,no_modifier,neutral,15.0,0.16472295546467192,0.009540567514886834,9.948105289767943,9.714894390820417
s0910,rater_1,"hey, pull this handle decisively toward the left thanks.",left,a_lot,harsh,20.0,-0.19754509877404877,0.0006641148716994955,15.278133211956963,11.723211933390802
s0910,rater_2,"hey, pull this handle decisively toward the left thanks.",left,a_lot,harsh,20.0,-0.20885440733230898,0.011488446132639621,19.443855895634982,8.985029809376034
s0910,rater_3,"hey, pull this handle decisively toward the left thanks.",left,a_lot,harsh,20.0,-0.19334970369796614,0.016538964978520428,15.825040794647336,8.431778903999495
s0911,rater_1,"hey, I'd like you to move the grip just a little back-right without jerking.",back right,slightly,gentle,5.0,0.039161633738597566,-0.03623071440147314,6.321873253411754,11.852425386240661
s0911,rater_2,"hey, I'd like you to move the grip just a little back-right without jerking.",back right,slightly,gentle,5.0,0.03380732620914758,-0.03049949416270892,10.18932694512166,8.730138304952094
s0911,rater_3,"hey, I'd like you to move the grip just a little back-right without jerking.",back right,slightly,gentle,5.0,0.035097538731169484,-0.033258343912522324,6.18053264883529,13.3745066685014
s0912,rater_1,"okay, could you push the grip much more to the front left from here for me.",forward left,a_lot,neutral,20.0,-0.1285609796054385,0.13578033210087173,12.038151313890575,15.457590460047074
s0912,rater_2,"okay, could you push the grip much more to the front left from here for me.",forward left,a_lot,neutral,20.0,-0.13576786739142194,0.13865107477697278,16.207093218052925,8.936155085973088
s0912,rater_3,"okay, could you push the grip much more to the front left from here for me.",forward left,a_lot,neutral,20.0,-0.14873044981769773,0.1485153151653669,13.259732061087318,10.95501416913166
s0913,rater_1,"hey, move the bar back-left, a bit carefully thanks.",back left,slightly,gentle,5.0,-0.02691717463267603,-0.03373199616014388,6.437733348228362,15.847941491127672
s0913,rater_2,"hey, move the bar back-left, a bit carefully thanks.",back left,slightly,gentle,5.0,-0.03945019723869749,-0.03544299517650173,6.4933032047929515,12.247216186999536
s0913,rater_3,"hey, move the bar back-left, a bit carefully thanks.",back left,slightly,gentle,5.0,-0.03616834231070344,-0.0339114067735363,6.979492208640503,15.25915996694448
s0914,rater_1,bring the handle ahead aggressively from the current spot please.,forward,no_modifier,harsh,15.0,0.014091177198182188,0.147994631937623,10.913446641492252,11.457503427814013
s0914,rater_2,bring the handle ahead aggressively from the current spot please.,forward,no_modifier,harsh,15.0,-0.012073048279515173,0.14831113878326327,15.41312451081863,9.369868866490767
s0914,rater_3,bring the handle ahead aggressively from the current spot please.,forward,no_modifier,harsh,15.0,0.0065827150674484655,0.15760595110415368,9.765239183768758,10.66372218419033
s0915,rater_1,"hey, could you pull it forward, slightly",forward,slightly,neutral,5.0,0.008352665551884086,0.04559320690542146,7.548120654616493,14.024765785241437
s0915,rater_2,"hey, could you pull it forward, slightly",forward,slightly,neutral,5.0,-0.023420721508361317,0.041615784428887984,9.23360127202981,7.953663145954492
s0915,rater_3,"hey, could you pull it forward, slightly",forward,slightly,neutral,5.0,-0.005380087682197015,0.055418641880196795,8.475037571827304,10.144699230256336
s0916,rater_1,"okay, nudge the bar slowly ahead-right a little relative to where it is now",forward right,slightly,gentle,5.0,0.044629189805312164,0.032654130318706766,6.530348087759361,13.406388495741952
s0916,rater_2,"okay, nudge the bar slowly ahead-right a little relative to where it is now",forward right,slightly,gentle,5.0,0.03811244663350668,0.050245038765601054,7.535222349717986,10.035257247995673
s0916,rater_3,"okay, nudge the bar slowly ahead-right a little relative to where it is now",forward right,slightly,gentle,5.0,0.028454733936810642,0.055922666640845546,5.753628576382885,11.432441031393592
s0917,rater_1,"hey, please pull this handle a lot forward firmly.",forward,a_lot,harsh,20.0,0.006660002086512895,0.19709055183349658,13.780892713456824,13.451806939564106
s0917,rater_2,"hey, please pull this handle a lot forward firmly.",forward,a_lot,harsh,20.0,0.007858316944934057,0.2026280617082468,16.175572988153583,9.15911298447348
s0917,rater_3,"hey, please pull this handle a lot forward firmly.",forward,a_lot,harsh,20.0,-0.0014031718512511864,0.1963403614270557,13.647914542777192,9.483874137606739
s0918,rater_1,"so, please bring the bar backward please.",back,no_modifier,neutral,15.0,0.010378489116014338,-0.15336181467058793,8.268301212203621,12.622658061421868
s0918,rater_2,"so, please bring the bar backward please.",back,no_modifier,neutral,15.0,-0.010258770923193005,-0.15110024313293627,14.598635578396586,9.020628585498962
s0918,rater_3,"so, please bring the bar backward please.",back,no_modifier,neutral,15.0,-0.0007868226306600057,-0.13184968989302745,10.95374747207705,9.800684112969172
s0919,rater_1,"alright, could you move this handle softly back somewhat for me.",back,moderately,gentle,10.0,0.011853215368740573,-0.08553808986047136,7.8116309962187644,14.605736370556029
s0919,rater_2,"alright, could you move this handle softly back somewhat for me.",back,moderately,gentle,10.0,0.008283792346943432,-0.09240263314593107,10.451933574355186,12.049127637791049
s0919,rater_3,"alright, could you move this handle softly back somewhat for me.",back,moderately,gentle,10.0,-0.002217880852049665,-0.10055795705757109,9.766103072698256,13.939518544818402
s0920,rater_1,"alright, please push the handlebar right if possible.",right,slightly,neutral,5.0,0.04778158191320474,0.004081337406029537,5.660268791957849,15.275660515739794
s0920,rater_2,"alright, please push the handlebar right if possible.",right,slightly,neutral,5.0,0.035968330903769406,0.004634113568497529,7.926350837711268,9.431672725001622
s0920,rater_3,"alright, please push the handlebar right if possible.",right,slightly,neutral,5.0,0.058648504390334234,0.003198780704002476,6.040451993242356,8.58697152137411
s0921,rater_1,"hey, can you push the handlebar just a bit to the left softly please.",left,slightly,gentle,5.0,-0.045322103704439114,-0.0051943785038395815,6.221630577381928,14.645138225376453
s0921,rater_2,"hey, can you push the handlebar just a bit to the left softly please.",left,slightly,gentle,5.0,-0.07309987415818076,0.02263728299234748,8.242584086618711,13.454686191799166
s0921,rater_3,"hey, can you push the handlebar just a bit to the left softly please.",left,slightly,gentle,5.0,-0.050123172206100255,0.004877214655284711,6.1075648602298385,14.824960659883756
s0922,rater_1,"so, could you nudge the handlebar ahead, pretty far aggressively as soon as possible.",forward,a_lot,harsh,20.0,0.008248515720981273,0.19892113389813917,15.720517446012684,14.893901275868801
s0922,rater_2,"so, could you nudge the handlebar ahead, pretty far aggressively as soon as possible.",forward,a_lot,harsh,20.0,-0.00011967085610350536,0.20274490122062652,16.63500540735695,6.860108466435289
s0922,rater_3,"so, could you nudge the handlebar ahead, pretty far aggressively as soon as possible.",forward,a_lot,harsh,20.0,-0.001295178428841307,0.20665722830483552,16.211962019997138,8.115952092302997
s0923,rater_1,"okay, I'd like you to pull the handle moderately over right gently.",right,moderately,gentle,10.0,0.11396887485391888,-0.000981748439621592,8.093038194343348,14.605694582594333
s0923,rater_2,"okay, I'd like you to pull the handle moderately over right gently.",right,moderately,gentle,10.0,0.07622886681629223,0.0028183308653743433,9.736309985517565,10.568917311825352
s0923,rater_3,"okay, I'd like you to pull the handle moderately over right gently.",right,moderately,gentle,10.0,0.10984585968873724,0.01405486689889829,9.24564157949851,11.88325008100537
s0924,rater_1,"so, push the bar gently forward and left please.",forward left,moderately,gentle,10.0,-0.06477160095515053,0.07672484566716732,8.961428210408819,11.287422875189412
s0924,rater_2,"so, push the bar gently forward and left please.",forward left,moderately,gentle,10.0,-0.0669774670545959,0.08704236946073898,8.794654133209127,12.45399458416987
s0924,rater_3,"so, push the bar gently forward and left please.",forward left,moderately,gentle,10.0,-0.07355547797318046,0.08643403630653221,8.361017726553428,11.33339000053466
s0925,rater_1,"hey, push this handle back, as soon as possible thanks.",back,no_modifier,neutral,15.0,0.008579259474499789,-0.14752778259901847,8.913949795021967,14.319539454923333
s0925,rater_2,"hey, push this handle back, as soon as possible thanks.",back,no_modifier,neutral,15.0,-0.004576231662949486,-0.1448905546022022,11.655227699463481,9.31240712821849
s0925,rater_3,"hey, push this handle back, as soon as possible thanks.",back,no_modifier,neutral,15.0,0.009608985638831637,-0.15258271632742507,12.109485636265797,8.04095668534345
s0926,rater_1,"nudge the handle toward the left, a normal amount.",left,no_modifier,neutral,15.0,-0.15228953206266502,-0.013667545871805449,10.38160377303243,11.613283140708019
s0926,rater_2,"nudge the handle toward the left, a normal amount.",left,no_modifier,neutral,15.0,-0.16058009027781872,0.004949124080088931,13.380289316873187,10.18640976717139
s0926,rater_3,"nudge the handle toward the left, a normal amount.",left,no_modifier,neutral,15.0,-0.13953869455930737,0.012535096922703479,10.352590667669931,13.079439539373515
s0927,rater_1,"so, I'd like you to shift this handle forward and left a medium amount from the current spot when you can if possible.",forward left,moderately,neutral,10.0,-0.06240705714213389,0.06736413469062963,7.658164652536113,12.622221011375858
s0927,rater_2,"so, I'd like you to shift this handle forward and left a medium amount from the current spot when you can if possible.",forward left,moderately,neutral,10.0,-0.07294107357704545,0.081953338616037,10.514420618574459,9.535045399540573
s0927,rater_3,"so, I'd like you to shift this handle forward and left a medium amount from the current spot when you can if possible.",forward left,moderately,neutral,10.0,-0.06580194898888551,0.07653638030489582,8.897040061945068,9.953864952914271
s0928,rater_1,"alright, I want you to slide the handlebar quickly diagonally forward-left pretty far for me.",forward left,a_lot,harsh,20.0,-0.13030864960913408,0.13259486406140938,14.72520455041337,14.612524476635839
s0928,rater_2,"alright, I want you to slide the handlebar quickly diagonally forward-left pretty far for me.",forward left,a_lot,harsh,20.0,-0.1479897155791823,0.15961623063921834,17.743247258152998,11.089360441044938
s0928,rater_3,"alright, I want you to slide the handlebar quickly diagonally forward-left pretty far for me.",forward left,a_lot,harsh,20.0,-0.12730197696152767,0.15877669427557436,12.903751453291878,11.93377770399491
s0929,rater_1,"okay, bring this handle gently backward from here",back,no_modifier,gentle,15.0,-0.0003210587899857975,-0.15930299456855113,8.587534447431933,15.858157067536593
s0929,rater_2,"okay, bring this handle gently backward from here",back,no_modifier,gentle,15.0,-0.009719076646699886,-0.142307178109091,15.128493459338838,11.03711754170914
